docid|source|sourcetype|target|targettype|type
1625|Mark Levene|Author|Stochastic Urn-Based Model|Topic|AUTHORED
1625|George Loizou|Author|Stochastic Urn-Based Model|Topic|AUTHORED
1626|Conditional Estimation In Two-Stage Adaptive Designs|Paper|Bias|Topic|DISCUSSES
1626|Conditional Estimation In Two-Stage Adaptive Designs|Paper|Estimators|Topic|DISCUSSES
1626|Conditional Estimation In Two-Stage Adaptive Designs|Paper|Simulation Study|Topic|DISCUSSES
1626|Conditional Estimation In Two-Stage Adaptive Designs|Paper|Clinical Trial Setting|Topic|DISCUSSES
1627|Control Of Directional Errors In Fixed Sequence Multiple Testing|Paper|Mixed Directional Familywise Error Rate|Topic|DISCUSSES
1627|Control Of Directional Errors In Fixed Sequence Multiple Testing|Paper|R-Package Fixseqmtp|Topic|RELATED_TO
1628|An Innovative Imputation And Classification Approach For Accurate Disease Prediction|Paper|Yelipe Usharani|Author|AUTHORED
1628|An Innovative Imputation And Classification Approach For Accurate Disease Prediction|Paper|P. Sammulal|Author|AUTHORED
1628|An Innovative Imputation And Classification Approach For Accurate Disease Prediction|Paper|Imputation Of Missing Attribute Values In Medical Datasets|Topic|DISCUSSES
1629|Phase Ii Clinical Trials|Topic|Dose Response Curves|Topic|RELATED_TO
1629|Dose Response Curves|Topic|Parametric Regression Models|Topic|RELATED_TO
1629|Parametric Regression Models|Topic|Treatment Groups|Topic|RELATED_TO
1629|Optimal Design Theory|Topic|D-Optimal Designs|Topic|RELATED_TO
1629|Dose-Finding Study|Topic|Optimal Design Theory|Topic|DISCUSSES
1629|Chrystel Feller|Author|Optimal Design Theory|Topic|AUTHORED
1629|Kirsten Schorning|Author|Optimal Design Theory|Topic|AUTHORED
1629|Holger Dette|Author|Optimal Design Theory|Topic|AUTHORED
1629|Georgina Bermann|Author|Optimal Design Theory|Topic|AUTHORED
1629|Björn Bornkamp|Author|Optimal Design Theory|Topic|AUTHORED
1630|Cox Model|Topic|Additive Hazard Model|Topic|RELATED_TO
1630|Cox Model|Topic|Accelerated Failure Time Model|Topic|RELATED_TO
1630|Cox Model|Topic|Transformation Model|Topic|RELATED_TO
1630|Shape-Invariant Hazard Regression Model|Topic|Moment-Based Inference Procedures|Topic|RELATED_TO
1630|Shape-Invariant Hazard Regression Model|Topic|Risk Prediction|Topic|RELATED_TO
1630|Shape-Invariant Hazard Regression Model|Topic|Goodness Of Fit Test|Topic|RELATED_TO
1630|Shape-Invariant Hazard Regression Model|Topic|Veteran'S Administration Lung Cancer Data|Topic|RELATED_TO
1630|Shape-Invariant Hazard Regression Model|Topic|Hivnet 012 Data|Topic|RELATED_TO
1630|Hivnet 012 Data|Topic|Nevirapine Treatment|Topic|RELATED_TO
1630|Cheng Zheng|Author|Shape-Invariant Hazard Regression Model|Topic|AUTHORED
1630|Ying Qing Chen|Author|Shape-Invariant Hazard Regression Model|Topic|AUTHORED
1631|An Approach To Find Missing Values In Medical Datasets|Paper|B. Mathura Bai|Author|AUTHORED
1631|An Approach To Find Missing Values In Medical Datasets|Paper|N. Mangathayaru|Author|AUTHORED
1631|An Approach To Find Missing Values In Medical Datasets|Paper|B. Padmaja Rani|Author|AUTHORED
1632|Weighted Parametric Multiple Test Procedures|Topic|Closure Principle|Topic|RELATED_TO
1632|Weighted Parametric Multiple Test Procedures|Topic|Adjusted Significance Levels|Topic|RELATED_TO
1632|Weighted Parametric Multiple Test Procedures|Topic|Adjusted P-Values|Topic|RELATED_TO
1632|Weighted Parametric Multiple Test Procedures|Topic|Intersection Hypotheses|Topic|RELATED_TO
1632|Weighted Parametric Multiple Test Procedures|Topic|Exact Alpha-Level Parametric Tests|Topic|RELATED_TO
1632|Exact Alpha-Level Parametric Tests|Topic|Consonance Property|Topic|RELATED_TO
1632|Weighted Parametric Multiple Test Procedures|Topic|Clinical Trial Example|Topic|RELATED_TO
1632|Clinical Trial Example|Topic|Dong Xi|Author|AUTHORED
1632|Clinical Trial Example|Topic|Ekkehard Glimm|Author|AUTHORED
1632|Clinical Trial Example|Topic|Willi Maurer|Author|AUTHORED
1632|Clinical Trial Example|Topic|Frank Bretz|Author|AUTHORED
1633|Bayesian Index|Topic|Kawasaki And Miyaoka (2012B)|Author|DISCUSSES
1634|Assessing The Similarity Of Dose Response And Target Doses In Two Non-Overlapping Subgroups|Paper|Frank Bretz|Author|AUTHORED
1634|Assessing The Similarity Of Dose Response And Target Doses In Two Non-Overlapping Subgroups|Paper|Kathrin Möllenhoff|Author|AUTHORED
1634|Assessing The Similarity Of Dose Response And Target Doses In Two Non-Overlapping Subgroups|Paper|Holger Dette|Author|AUTHORED
1634|Assessing The Similarity Of Dose Response And Target Doses In Two Non-Overlapping Subgroups|Paper|Wei Liu|Author|AUTHORED
1634|Assessing The Similarity Of Dose Response And Target Doses In Two Non-Overlapping Subgroups|Paper|Matthias Trampisch|Author|AUTHORED
1635|L0 Regularisation For The Estimation Of Piecewise Constant Hazard Rates In Survival Analysis|Paper|O Bouaziz|Author|AUTHORED
1635|L0 Regularisation For The Estimation Of Piecewise Constant Hazard Rates In Survival Analysis|Paper|G Nuel|Author|AUTHORED
1636|Mtpi|Topic|Mtpi-2|Topic|RELATED_TO
1636|Mtpi-2|Topic|Wentian Guo|Author|AUTHORED
1636|Mtpi-2|Topic|Sue-Jane Wang|Author|AUTHORED
1636|Mtpi-2|Topic|Shengjie Yang|Author|AUTHORED
1636|Mtpi-2|Topic|Suiheng Lin|Author|AUTHORED
1636|Mtpi-2|Topic|Yuan Ji|Author|AUTHORED
1637|Rank Verification For Exponential Families|Paper|Statistical Experiments|Topic|DISCUSSES
1637|Rank Verification For Exponential Families|Paper|Public Opinion Poll|Topic|RELATED_TO
1637|Rank Verification For Exponential Families|Paper|Social Scientific Survey|Topic|RELATED_TO
1637|Rank Verification For Exponential Families|Paper|Clinical Trial|Topic|RELATED_TO
1638|Bonferroni Based Multiple Testing Procedure|Topic|Complex Clinical Trials|Topic|RELATED_TO
1638|Zhiying Qiu|Author|Bonferroni Based Multiple Testing Procedure|Topic|AUTHORED
1638|Wenge Guo|Author|Bonferroni Based Multiple Testing Procedure|Topic|AUTHORED
1638|Sanat Sarkar|Author|Bonferroni Based Multiple Testing Procedure|Topic|AUTHORED
1639|A Noise-Filtering Approach For Cancer Drug Sensitivity Prediction|Paper|Turki Turki|Author|AUTHORED
1639|A Noise-Filtering Approach For Cancer Drug Sensitivity Prediction|Paper|Zhi Wei|Author|AUTHORED
1639|A Noise-Filtering Approach For Cancer Drug Sensitivity Prediction|Paper|Cancer|Topic|RELATED_TO
1640|Ranking Biomarkers Through Mutual Information|Paper|Konstantinos Sechidis|Author|AUTHORED
1640|Ranking Biomarkers Through Mutual Information|Paper|Emily Turner|Author|AUTHORED
1640|Ranking Biomarkers Through Mutual Information|Paper|Paul D. Metcalfe|Author|AUTHORED
1640|Ranking Biomarkers Through Mutual Information|Paper|James Weatherall|Author|AUTHORED
1640|Ranking Biomarkers Through Mutual Information|Paper|Gavin Brown|Author|AUTHORED
1641|Meboost|Topic|Box Lunch Study|Topic|DISCUSSES
1641|Meboost|Topic|Convex Conditioned Lasso|Topic|RELATED_TO
1641|Meboost|Topic|Lasso|Topic|RELATED_TO
1641|Benjamin Brown|Author|Meboost|Topic|AUTHORED
1641|Timothy Weaver|Author|Meboost|Topic|AUTHORED
1641|Julian Wolfson|Author|Meboost|Topic|AUTHORED
1642|Wald-Type Tests|Topic|Two Independent Samples|Topic|RELATED_TO
1642|Minimum Density Power Divergence Estimators|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|Simple Two-Sample Hypothesis|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|General Two-Sample Hypotheses|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|Nuisance Parameters|Topic|General Two-Sample Hypotheses|Topic|RELATED_TO
1642|Asymptotic Properties|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|Theoretical Robustness Properties|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|One-Sided Alternatives|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|Treatment Effectiveness|Topic|Clinical Trials|Topic|RELATED_TO
1642|Real Data Examples|Topic|Wald-Type Tests|Topic|RELATED_TO
1642|Abhik Ghosh|Author|Wald-Type Tests|Topic|AUTHORED
1642|Nirian Martin|Author|Wald-Type Tests|Topic|AUTHORED
1642|Ayanendranath Basu|Author|Wald-Type Tests|Topic|AUTHORED
1642|Leandro Pardo|Author|Wald-Type Tests|Topic|AUTHORED
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Multi-Armed Bandit Model|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Contextual Bandit With Restricted Context|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Thompson Sampling|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Thompson Sampling With Restricted Context|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Windows Thompson Sampling With Restricted Context|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Stationary Environments|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Nonstationary Environments|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Clinical Trials|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Recommender Systems|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Attention Modeling|Topic|DISCUSSES
1643|Context Attentive Bandits: Contextual Bandit With Restricted Context|Paper|Real-Life Datasets|Topic|DISCUSSES
1644|Tree Based Weighted Learning For Estimating Individualized Treatment Rules With Censored Data|Paper|Yifan Cui|Author|AUTHORED
1644|Tree Based Weighted Learning For Estimating Individualized Treatment Rules With Censored Data|Paper|Ruoqing Zhu|Author|AUTHORED
1644|Tree Based Weighted Learning For Estimating Individualized Treatment Rules With Censored Data|Paper|Michael Kosorok|Author|AUTHORED
1644|Estimating Individualized Treatment Rules|Topic|Tree Based Weighted Learning For Estimating Individualized Treatment Rules With Censored Data|Paper|RELATED_TO
1645|Subgroup Analysis Of Treatment Effects For Misclassified Biomarkers With Time-To-Event Data|Paper|Fang Wan|Author|AUTHORED
1645|Subgroup Analysis Of Treatment Effects For Misclassified Biomarkers With Time-To-Event Data|Paper|Andrew C. Titman|Author|AUTHORED
1645|Subgroup Analysis Of Treatment Effects For Misclassified Biomarkers With Time-To-Event Data|Paper|Thomas F. Jaki|Author|AUTHORED
1646|Why Adaptively Collected Data Have Negative Bias And How To Correct For It|Paper|Xinkun Nie|Author|AUTHORED
1646|Why Adaptively Collected Data Have Negative Bias And How To Correct For It|Paper|Xiaoying Tian|Author|AUTHORED
1646|Why Adaptively Collected Data Have Negative Bias And How To Correct For It|Paper|Jonathan Taylor|Author|AUTHORED
1646|Why Adaptively Collected Data Have Negative Bias And How To Correct For It|Paper|James Zou|Author|AUTHORED
1647|Global Hypothesis Tests|Topic|Clinical Trials|Topic|RELATED_TO
1647|Global Hypothesis Tests|Topic|Genetic Studies|Topic|RELATED_TO
1647|Global Hypothesis Tests|Topic|Meta Analyses|Topic|RELATED_TO
1647|Global Null Hypothesis|Topic|Combinations Tests|Topic|RELATED_TO
1647|Global Null Hypothesis|Topic|Bonferroni Test|Topic|RELATED_TO
1647|Global Null Hypothesis|Topic|Simes Test|Topic|RELATED_TO
1647|Omnibus Test|Topic|R-Package Omnibus|Topic|RELATED_TO
1647|Omnibus Test|Topic|Andreas Futschik|Author|AUTHORED
1647|Omnibus Test|Topic|Thomas Taus|Author|AUTHORED
1647|Omnibus Test|Topic|Sonja Zehetmayer|Author|AUTHORED
1648|Likelihood Methods For Measuring Statistical Evidence|Topic|Sequential Study Designs|Topic|RELATED_TO
1648|Sequential Study Designs|Topic|Sample Size Projections|Topic|RELATED_TO
1648|Sample Size Projections|Topic|Time-To-Event Outcomes|Topic|RELATED_TO
1648|Time-To-Event Outcomes|Topic|Efficacy And Futility|Topic|RELATED_TO
1648|Efficacy And Futility|Topic|Phase Ii Cancer Clinical Trial|Topic|RELATED_TO
1648|Jeffrey D Blume|Author|Likelihood Based Study Designs For Time-To-Event Endpoints|Paper|AUTHORED
1648|Leena Choi|Author|Likelihood Based Study Designs For Time-To-Event Endpoints|Paper|AUTHORED
1649|Dasgupta Et Al. (2015)|Author|Randomized Controlled $2^2$ Factorial Design|Topic|DISCUSSES
1649|Dasgupta Et Al. (2015)|Author|Binary Outcome|Topic|DISCUSSES
1649|Dasgupta Et Al. (2015)|Author|Randomization-Based Causal Inference Framework|Topic|DISCUSSES
1649|Dasgupta Et Al. (2015)|Author|Sampling Variance Of The Randomization-Based Factorial Effect Estimator|Topic|DISCUSSES
1649|Jiannan Lu|Author|New Variance Estimator|Topic|AUTHORED
1649|Jiannan Lu|Author|Real-Life Datasets From Randomized Clinical Trials|Topic|AUTHORED
1651|3D Fully Convolutional Network|Topic|Pancreas Segmentation In Computed Tomography Imaging|Topic|RELATED_TO
1651|Holger Roth|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Masahiro Oda|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Natsuki Shimizu|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Hirohisa Oda|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Yuichiro Hayashi|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Takayuki Kitasaka|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Michitaka Fujiwara|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Kazunari Misawa|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|Kensaku Mori|Author|3D Fully Convolutional Network|Topic|AUTHORED
1651|147 Contrast Enhanced Abdominal Ct Scans|Topic|Gastric Cancer Patients|Topic|RELATED_TO
1651|3D Fully Convolutional Network|Topic|Dice Score Of 89.7 ± 3.8|Topic|RELATED_TO
1651|3D Fully Convolutional Network|Topic|State-Of-The-Art Performance In Pancreas Segmentation|Topic|RELATED_TO
1652|Causal K-Nearest Neighbor Method|Topic|Optimal Treatment Regimes|Topic|RELATED_TO
1652|Causal K-Nearest Neighbor Method|Topic|Causal Inference Framework|Topic|RELATED_TO
1652|Causal K-Nearest Neighbor Regime|Topic|Optimal Treatment Regimes|Topic|RELATED_TO
1652|Causal K-Nearest Neighbor Regime|Topic|Curse Of Dimensionality|Topic|RELATED_TO
1652|Adaptive Causal K-Nearest Neighbor Method|Topic|Curse Of Dimensionality|Topic|RELATED_TO
1652|Xin Zhou|Author|Causal K-Nearest Neighbor Method|Topic|AUTHORED
1652|Michael R. Kosorok|Author|Causal K-Nearest Neighbor Method|Topic|AUTHORED
1652|Causal K-Nearest Neighbor Method|Topic|Chronic Depression Clinical Trial|Topic|RELATED_TO
1652|Causal K-Nearest Neighbor Method|Topic|Simulation Studies|Topic|RELATED_TO
1653|Two-Stage Fisher Exact Test For Multi-Arm Studies With Binary Outcome Variables|Paper|Fisher'S Exact Test|Topic|DISCUSSES
1653|Two-Stage Fisher Exact Test For Multi-Arm Studies With Binary Outcome Variables|Paper|Exact Binomial Tests|Topic|RELATED_TO
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Alzheimer'S Disease|Topic|DISCUSSES
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Anti-Amyloid Beta Antibodies|Topic|DISCUSSES
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|D'Artagnan Greene|Author|AUTHORED
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Theodora Po|Author|AUTHORED
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Jennifer Pan|Author|AUTHORED
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Tanya Tabibian|Author|AUTHORED
1654|Computational Analysis For The Rational Design Of Anti-Amyloid Beta (Abeta) Antibodies|Paper|Ray Luo|Author|AUTHORED
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Clustered Data|Topic|RELATED_TO
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Monte Carlo Simulation|Topic|RELATED_TO
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Modified Profile Likelihood|Topic|RELATED_TO
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Missing-Data Models|Topic|RELATED_TO
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Survival Models|Topic|RELATED_TO
1655|Monte Carlo Modified Profile Likelihood In Models For Clustered Data|Paper|Clinical Trial Applications|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|R. Arboretti|Author|AUTHORED
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|E. Carrozzo|Author|AUTHORED
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|F. Pesarin|Author|AUTHORED
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|L. Salmaso|Author|AUTHORED
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Clinical Trials|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Pharmaceutical Experiments|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Bioequivalence|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Quality Control|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Intersection-Union Principle|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Likelihood Techniques|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Nonparametric Setting|Topic|RELATED_TO
1656|Testing For Equivalence: An Intersection-Union Permutation Solution|Paper|Iu Permutation Test|Topic|RELATED_TO
1657|Deep Learning For Segmentation And Counting Within Microscopy Data|Paper|Carlos X. Hernández|Author|AUTHORED
1657|Deep Learning For Segmentation And Counting Within Microscopy Data|Paper|Mohammad M. Sultan|Author|AUTHORED
1657|Deep Learning For Segmentation And Counting Within Microscopy Data|Paper|Vijay S. Pande|Author|AUTHORED
1657|Cell Counting|Topic|Convolutional Neural Network|Topic|RELATED_TO
1657|Convolutional Neural Network|Topic|Feature Pyramid Network|Topic|RELATED_TO
1657|Convolutional Neural Network|Topic|Vgg-Style Neural Network|Topic|RELATED_TO
1657|Microscopy Image|Topic|Cell Counting|Topic|RELATED_TO
1658|Using Survival Information In Truncation By Death Problems Without The Monotonicity Assumption|Paper|Truncation By Death Problem|Topic|RELATED_TO
1658|Using Survival Information In Truncation By Death Problems Without The Monotonicity Assumption|Paper|Potential Outcomes Framework|Topic|RELATED_TO
1658|Using Survival Information In Truncation By Death Problems Without The Monotonicity Assumption|Paper|Survival Information|Topic|RELATED_TO
1658|Using Survival Information In Truncation By Death Problems Without The Monotonicity Assumption|Paper|Fan Yang|Author|AUTHORED
1658|Using Survival Information In Truncation By Death Problems Without The Monotonicity Assumption|Paper|Peng Ding|Author|AUTHORED
1659|Lgbtq Health Issues|Topic|Public Health Policy|Topic|RELATED_TO
1659|Public Health Policy|Topic|Computational Approach|Topic|RELATED_TO
1659|Computational Approach|Topic|Men Who Have Sex With Men|Topic|RELATED_TO
1659|Men Who Have Sex With Men|Topic|Diseases And Disorders|Topic|RELATED_TO
1659|Diseases And Disorders|Topic|Frank Webb|Author|AUTHORED
1659|Diseases And Disorders|Topic|Amir Karami|Author|AUTHORED
1659|Diseases And Disorders|Topic|Vanessa Kitzie|Author|AUTHORED
1660|Respiratory Rate Estimation Algorithm|Topic|Pressure-Sensitive Mat (Psm) Technology|Topic|RELATED_TO
1660|Pressure-Sensitive Mat (Psm) Technology|Topic|Neonatal Intensive Care Units (Nicu)|Topic|RELATED_TO
1660|S. Nizami|Author|Respiratory Rate Estimation Algorithm|Topic|AUTHORED
1660|A. Bekele|Author|Respiratory Rate Estimation Algorithm|Topic|AUTHORED
